Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Boy In Space,Cold - Acoustic,48.0,0.692,0.274,9.0,-11.586,1,0.0338,0.844,,0.0969,0.385,124.832,238080.0,4,9
Parquet Courts,Black And White,37.0,0.318,0.975,9.0,-4.21,1,0.0926,0.00562,0.826,0.345,0.668,174.206,182987.0,4,6
Bleeding Through,Love Lost In a Hail of Gun Fire,34.0,0.261,0.916,11.0,-6.726,0,0.147,0.00063,0.000339,0.104,0.295,146.328,297173.0,4,8
Britney Spears,What You Need,,0.698,0.709,7.0,-5.055,1,0.253,0.458,,0.0967,0.859,153.776,3.127333333,4,9
Busta Rhymes,Gimme Some More,60.0,0.591,0.855,11.0,-8.339,0,0.339,0.00832,5.87e-05,0.771,0.78,136.734,158467.0,4,5
Motorpsycho,Psychotzar,29.0,0.501,0.652,1.0,-10.403,1,0.0319,0.0262,0.346,0.173,0.476,142.013,523467.0,4,8
Sonny Smith,Lost,41.0,0.584,0.81,,-6.308,1,0.0308,0.00899,0.00104,0.0789,0.865,87.094,238627.0,4,6
Sean Ono Lennon,Parachute,43.0,0.538,0.532,6.0,-9.61,0,0.0249,0.555,7.27e-05,0.118,0.433,77.018,199320.0,4,10
Dire Straits,Sultans of Swing,80.0,0.733,0.794,5.0,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,348624.0,4,10
Puddle Of Mudd,She Hates Me,71.0,0.58,0.748,4.0,-5.433,1,0.0323,0.00935,,0.753,0.584,109.781,216760.0,4,10
Moshe Peretz,◊û◊ï◊ú ◊õ◊ú ◊î◊¢◊ï◊ú◊ù,25.0,0.617,0.895,3.0,-4.207,0,0.0497,0.00353,,0.598,0.471,134.972,260458.0,4,9
Saba,So and So,52.0,0.93,0.32,5.0,-11.715,0,0.0956,0.0139,0.165,0.148,0.0977,120.064,121280.0,4,5
"Mohammed Rafi, Mehmood",Khayalon Mein,7.0,0.586,0.809,7.0,-7.988,1,0.193,0.769,0.000299,0.479,0.789,108.256,6.376883333,4,3
Sharon Jones & The Dap-Kings,Call On God,35.0,0.47,0.492,5.0,-7.204,1,0.0317,0.657,,0.199,0.478,120.311,217920.0,3,2
Teni,FOR YOU,58.0,0.724,0.62,7.0,-5.576,1,0.101,0.29,3.57e-06,0.105,0.478,107.159,188411.0,4,9
Memorex Memories,Curious Alice,47.0,0.383,0.512,8.0,-17.868,1,0.0601,0.0951,0.892,0.115,0.293,170.034,206158.0,4,6
TheColorGrey,Out Of My Hands (feat. Oddisee),47.0,0.553,0.611,9.0,-8.233,0,0.266,0.31,0.000112,0.0745,0.631,79.803,216453.0,4,5
Arrested Youth,My Friends Are Robots,53.0,0.544,0.574,,-8.363,0,0.0299,0.0217,0.000155,0.214,0.0902,100.059,188529.0,4,10
Bernstein Square,This Is New,58.0,0.445,0.17,3.0,-18.671,1,0.044,0.976,0.826,0.102,0.0943,122.232,3.253033333,4,7
ZZ Top,Just Got Paid,56.0,0.567,0.687,9.0,-10.536,1,0.0435,0.29,0.426,0.121,0.625,99.93,267480.0,4,10
Sweet Misery,Tré Burt,53.0,0.614,0.546,2.0,-6.858,1,0.0296,0.625,2.38e-06,0.0957,0.435,87.353,3.155483333,4,0
Kilo Kish,NICE OUT,56.0,0.684,0.914,11.0,-3.596,0,0.0333,0.00229,0.288,0.299,0.181,108.984,246733.0,4,6
"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,86.0,0.39,0.83,11.0,-5.201,0,0.0563,0.0021,,0.156,0.191,90.021,2.8005,4,9
Paul McCartney,Slidin' - EOB Remix,50.0,0.421,0.808,9.0,-5.772,0,0.0637,0.00117,4.91e-05,0.265,0.482,111.86,159746.0,4,10
Five,Everybody Get Up - Radio Edit,54.0,0.724,0.867,,-5.913,1,0.08,0.00145,,0.135,0.681,96.015,183733.0,4,9
Drakum,Urashima,38.0,0.402,0.892,5.0,-5.857,0,0.0447,1.74e-06,0.515,0.162,0.423,94.982,269938.0,4,8
Gyakie,Forever (Remix),62.0,0.543,0.482,1.0,-5.927,1,0.0526,0.286,0.000395,0.101,0.522,133.369,201600.0,5,9
Rhodes Rodosu,Luna,39.0,0.594,0.944,7.0,-5.084,0,0.19,0.114,0.00102,0.286,0.3,103.004,242330.0,4,6
Kano,P's and Q's,53.0,0.468,0.779,11.0,-6.625,0,0.382,0.085,0.000235,0.553,0.735,84.458,248107.0,5,5
ABIR,Inferno,40.0,0.598,0.661,1.0,-3.597,0,0.0946,0.0106,3.33e-06,0.302,0.671,121.281,174205.0,5,9
Mooski,"Track Star (feat. Chris Brown, A Boogie wit da Hoodie & Yung Bleu)",60.0,0.551,0.438,7.0,-10.297,0,0.187,0.243,,0.0972,0.248,130.814,221054.0,5,9
Tim Franks Trio,Late Lament,53.0,0.348,0.168,3.0,-19.254,0,0.0353,0.985,0.917,0.0854,0.149,82.508,5.34765,3,7
Bob Dylan,Like a Rolling Stone,73.0,0.482,0.721,,-6.839,1,0.0321,0.731,,0.189,0.557,95.263,6.16,4,10
Lovebites,DYSTOPIA SYMPHONY,30.0,0.277,0.956,7.0,-5.633,0,0.12,2.57e-06,0.0476,0.256,0.135,167.907,402027.0,4,10
Kyuss,Demon Cleaner,47.0,0.516,0.824,10.0,-10.027,0,0.0363,0.0695,0.753,0.236,0.882,102.044,311519.0,4,8
Griff,Black Hole - Acoustic Version,60.0,0.824,0.3,1.0,-6.678,0,0.0565,0.854,,0.174,0.227,112.867,175980.0,4,9
Queen,Breakthru - Remastered 2011,58.0,0.569,0.864,5.0,-5.697,1,0.0862,0.0614,0.00955,0.353,0.318,90.08,248387.0,4,10
maeshima soshi,Á©∫ËÖπ,39.0,0.696,0.499,8.0,-5.484,1,0.0312,0.0886,1.11e-06,0.105,0.476,79.985,283253.0,4,9
Khruangbin,Time (You and I),65.0,0.751,0.49,11.0,-13.679,1,0.0453,0.00932,0.145,0.0725,0.925,105.407,342189.0,4,6
Bon Jovi,This Ain't A Love Song,61.0,0.348,0.635,4.0,-6.836,1,0.0386,0.0932,,0.126,0.144,87.974,306240.0,3,10
The Kid LAROI,SO DONE,78.0,0.719,0.598,9.0,-6.254,1,0.077,0.232,,0.115,0.303,142.592,126521.0,4,9
daine,boys wanna txt (feat. ericdoa),52.0,0.486,0.495,2.0,-6.107,1,0.194,0.0373,,0.0509,0.434,89.851,129500.0,4,10
Westlife,I'm Already There,,0.315,0.476,3.0,-6.461,1,0.0309,0.746,,0.118,0.236,130.852,4.27245,4,9
Marlon Craft,State of the Union,45.0,0.707,0.909,1.0,-7.115,1,0.528,0.381,,0.119,0.608,87.036,281250.0,4,5
Madison Beer,BOYSHIT,67.0,0.638,0.699,1.0,-6.542,1,0.0892,0.0203,,0.0879,0.57,121.122,160398.0,4,9
Sarit Hadad,◊ñ◊î ◊©◊©◊ï◊û◊® ◊¢◊ú◊ô◊ô,20.0,0.348,0.625,1.0,-6.068,1,0.0317,0.471,,0.138,0.186,171.758,218093.0,4,9
King Gizzard & The Lizard Wizard,Rattlesnake,39.0,0.58,0.963,11.0,-5.918,1,0.0388,0.0311,0.849,0.396,0.814,170.593,468093.0,4,6
Bruce Dickinson,All the Young Dudes,43.0,0.508,0.698,2.0,-8.829,1,0.0345,0.00591,,0.294,0.466,80.47,228160.0,4,8
Murcof,Dividing Space,20.0,0.0599,0.219,,-16.775,0,0.0467,0.0283,0.802,0.11,0.0259,55.361,282680.0,4,6
John Moreland,You Don't Care for Me Enough to Cry,51.0,0.389,0.208,2.0,-11.669,1,0.0359,0.861,7.76e-06,0.192,0.233,90.346,254619.0,4,2
Angelo De Augustine,Santa Barbara,56.0,0.597,0.157,7.0,-17.199,0,0.0451,0.962,0.0259,0.107,0.498,81.009,194027.0,4,6
The Zombies,She's Not There,63.0,0.523,0.803,4.0,-5.189,0,0.045,0.579,,0.0948,0.898,132.316,145293.0,4,1
P!nk,Cover Me In Sunshine,88.0,0.476,0.594,5.0,-6.879,1,0.135,0.0599,,0.0785,0.314,159.702,141050.0,4,9
Deftones,Be Quiet and Drive (Far Away),65.0,0.206,0.965,1.0,-5.116,1,0.079,9.91e-06,0.827,0.367,0.168,92.615,299867.0,4,10
Planet of Zeus,Leftovers,38.0,0.452,0.915,11.0,-3.836,1,0.0355,9.51e-06,0.000188,0.0709,0.522,104.995,230653.0,3,8
Bombay Bandook,Sagariya,18.0,0.29,0.816,11.0,-3.916,0,0.0465,0.0416,1.77e-06,0.0894,0.0671,132.803,6.875733333,4,0
The Picturebooks,Rebel (feat. Lzzy Hale),36.0,0.372,0.599,6.0,-5.015,1,0.0336,0.126,0.00396,0.123,0.16,67.356,311653.0,4,10
Guns N' Roses,Mama Kin,40.0,0.335,0.916,3.0,-8.521,1,0.0914,0.00397,0.584,0.938,0.67,155.115,235173.0,4,10
Yuval Dayan,◊î◊°◊ï◊£ ◊î◊ò◊ï◊ë ◊î◊ñ◊î,36.0,0.624,0.645,,-6.272,1,0.0421,0.189,1.74e-06,0.0888,0.658,109.992,190040.0,4,9
The dB's,Black And White,35.0,0.299,0.971,1.0,-6.816,0,0.069,0.000656,0.00565,0.0364,0.734,174.192,189093.0,4,10
Eva-Lina,I Am the Ex Now,46.0,0.654,0.592,4.0,-8.528,0,0.0584,0.381,0.000913,0.105,0.312,119.957,208000.0,4,9
Don Henley,The End Of The Innocence,56.0,0.62,0.416,8.0,-13.048,1,0.0294,0.299,5.4e-05,0.0746,0.371,116.552,316360.0,4,10
Aastha Gill,Hermosa (feat. D Soldierz),42.0,0.854,0.64,9.0,-3.684,0,0.0425,0.0384,,0.0848,0.486,98.036,203136.0,4,9
Elton John,Your Song - Live At Madison Square Garden,37.0,0.478,0.344,3.0,-11.238,1,0.0363,0.854,1.87e-05,0.818,0.27,128.286,4.161116667,4,9
The Raconteurs,Blank Generation - Studio Version - Recorded at Electric Lady Studios,50.0,0.391,0.791,11.0,-5.964,0,0.0552,0.0232,0.295,0.124,0.582,131.09,233597.0,4,10
Eleine,Mein Herz brennt,44.0,0.546,0.667,7.0,-9.884,1,0.0401,0.000272,0.125,0.108,0.185,83.235,281373.0,4,8
Deathbeds AU,Gods Way is my Way,34.0,0.366,0.985,,-3.681,0,0.234,0.00363,2.3e-05,0.21,0.0803,160.117,246500.0,4,8
Within The Ruins,Black Heart,40.0,0.412,0.995,5.0,-2.851,0,0.216,9.19e-05,0.00126,0.344,0.0936,145.02,275875.0,4,8
"Hugo Alfvén, Ulf Schneider, Jan Philip Schulze","The Sleeping Forest, Op. 28 No. 6",26.0,0.186,0.0105,1.0,-32.796,1,0.0441,0.992,0.343,0.0723,0.0371,104.294,2.439566667,3,7
Simple Minds,Theme For Great Cities,50.0,0.536,0.808,8.0,-13.407,1,0.0439,0.0579,0.894,0.117,0.678,122.408,351867.0,4,6
REO Speedwagon,Keep on Loving You,72.0,0.306,0.722,,-5.963,1,0.034,0.0519,,0.117,0.41,174.732,200293.0,4,10
Happy Mondays,24 Hour Party People,32.0,0.616,0.902,2.0,-6.475,1,0.0482,0.000267,0.000718,0.106,0.745,126.791,280387.0,4,1
Bowling Green John Cephas,Guitar & Harmonica Rag,38.0,0.724,0.314,11.0,-10.887,0,0.0718,0.813,0.937,0.146,0.877,114.668,191667.0,4,2
Richie Kotzen,Go Faster,38.0,0.504,0.939,,-1.786,0,0.0554,0.133,0.00758,0.626,0.741,118.09,175773.0,4,2
Friend,Maple Glider,49.0,0.748,0.268,11.0,-9.687,1,0.0299,0.839,0.00265,0.126,0.193,118.017,4.286,4,0
Shlomo Artzi,◊ú◊ô◊ú◊î ◊ú◊ê ◊©◊ß◊ò,29.0,0.639,0.211,,-18.037,1,0.0409,0.687,1.14e-05,0.0963,0.37,139.169,295000.0,4,10
Miri Mesika,◊ñ◊ï◊õ◊®◊™ ◊ê◊™ ◊î◊ô◊ù,21.0,0.639,0.657,8.0,-6.077,1,0.0526,0.226,,0.0878,0.873,100.0,194600.0,4,9
Caspr,Coke Nose,3.0,0.668,0.645,1.0,-5.986,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,164118.0,4,5
Lukach,◊û◊ï◊™◊ß ◊ê◊†◊≥◊ú◊ê ◊û◊©◊ú◊ù,13.0,0.735,0.572,5.0,-10.533,1,0.0868,0.125,9.24e-06,0.2,0.74,122.914,143932.0,4,5
Moshe Peretz,◊†◊©◊ë◊¢ ◊ú◊ö,24.0,0.473,0.856,,-4.349,0,0.0321,0.124,,0.121,0.567,160.004,212147.0,4,9
Dirty Heads,Lay Me Down,64.0,0.668,0.78,7.0,-6.481,1,0.0901,0.0487,,0.107,0.739,170.032,215147.0,4,10
Backstreet Boys,Unsuspecting Sunday Afternoon,31.0,0.423,0.425,,-5.018,1,0.028,0.208,,0.111,0.228,73.755,3.368216667,4,9
Whitney,Strange Overtones,52.0,0.728,0.572,2.0,-10.043,1,0.0348,0.242,4.1e-05,0.102,0.744,110.346,206995.0,4,6
Rival Sons,Do Your Worst,59.0,0.392,0.791,2.0,-2.785,1,0.0509,0.0113,1.43e-06,0.326,0.413,83.868,210493.0,4,10
Red Death,Path of Discipline,16.0,0.445,0.975,5.0,-4.149,1,0.0517,9.96e-05,0.018,0.297,0.136,109.401,219037.0,4,8
Eyd√≠s Evensen,Wandering II,49.0,0.0951,0.155,7.0,-20.447,0,0.0342,0.865,0.776,0.0922,0.138,163.072,159747.0,3,1
almost monday,broken people,58.0,0.758,0.723,9.0,-3.618,0,0.0764,0.0723,0.000656,0.0747,0.589,116.016,202662.0,4,10
Moon Fever,Cocaine,45.0,0.48,0.879,11.0,-4.67,0,0.0933,8.87e-05,,0.0828,0.289,141.063,143400.0,4,8
"Surprise, Surprise",Savannah Conley,48.0,0.481,0.134,1.0,-17.099,1,0.0461,0.608,9.02e-05,0.0992,0.0753,120.27,3.937933333,3,0
Muse,Madness,68.0,0.502,0.417,10.0,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040.0,4,10
Filter,Hey Man Nice Shot,64.0,0.479,0.588,2.0,-10.773,1,0.0339,0.00214,0.709,0.319,0.305,177.014,314440.0,4,10
Pinballsound,–°–Ω–µ–≥ - New Mix,21.0,0.504,0.441,8.0,-10.01,1,0.21,0.066,0.00897,0.0873,0.602,80.012,250000.0,3,6
L7,Shitlist,50.0,0.419,0.916,1.0,-8.373,1,0.0604,9.2e-06,0.184,0.0751,0.495,128.981,175293.0,4,10
The Cooper Temple Clause,Been Training Dogs,19.0,0.184,0.984,9.0,-2.733,1,0.113,6.3e-05,1.02e-05,0.44,0.174,157.685,193493.0,3,10
Jimmy Dawkins,Little Angel Child,49.0,0.5,0.638,2.0,-7.262,1,0.0461,0.125,0.0285,0.199,0.746,122.621,239267.0,4,2
Steven Wilson,KING GHOST,45.0,0.499,0.485,2.0,-12.348,1,0.0509,0.221,0.503,0.0578,0.167,188.046,246027.0,4,10
wave to earth,daisy.,33.0,0.442,0.576,6.0,-5.611,0,0.0321,0.362,9.77e-06,0.308,0.643,202.081,218500.0,4,10
The Black Keys,Weight of Love,62.0,0.282,0.547,2.0,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,410187.0,4,10
Stone Sour,30/30-150,5.0,0.512,0.919,4.0,-4.581,1,0.0894,4.03e-05,0.000629,0.0899,0.602,163.044,258067.0,4,8
Joel Corry,Head & Heart (feat. MNEK),90.0,0.734,0.874,8.0,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,4,9
Ella Henderson,Let‚Äôs Go Home Together - Stripped,51.0,0.649,0.441,4.0,-4.042,1,0.0421,0.619,,0.152,0.331,153.603,221299.0,4,9
Fu Manchu,Eatin' Dust,48.0,0.292,0.927,7.0,-5.142,0,0.081,0.000126,0.0417,0.178,0.403,92.236,190800.0,4,8
Disturbed,Hold on to Memories,54.0,0.547,0.637,10.0,-5.433,1,0.025,0.00828,,0.0702,0.469,149.979,303613.0,3,10
John Mellencamp,Pink Houses - Bonus Track,36.0,0.692,0.112,7.0,-10.944,1,0.0428,0.678,,0.197,0.429,109.849,224867.0,4,10
Black Foxxes,S√¶la,21.0,0.528,0.715,8.0,-4.772,1,0.0334,0.000781,0.0315,0.0961,0.301,127.989,169784.0,4,10
Alina Pash,HATE,30.0,0.674,0.695,8.0,-7.656,1,0.109,0.195,0.324,0.102,0.336,139.848,212570.0,4,6
Iggy Pop,Lust For Life,67.0,0.383,0.97,9.0,-5.638,1,0.0435,0.0276,,0.0942,0.62,101.603,313926.0,4,6
Alvvays,In Undertow,53.0,0.357,0.69,1.0,-2.626,1,0.044,0.000115,0.00167,0.101,0.308,116.91,197187.0,4,6
Martin Garrix,Mistaken (feat. Alex Aris),56.0,0.424,0.694,6.0,-4.912,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481.0,4,9
Tommy B,Syernide X Tommy,24.0,0.642,0.818,10.0,-6.791,0,0.392,0.0454,,0.0533,0.645,138.636,197143.0,4,5
The Strokes,Last Nite,72.0,0.624,0.91,,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051.0,4,6
Shireen,Umai,41.0,0.257,0.626,7.0,-7.156,1,0.0318,0.313,0.00368,0.188,0.293,83.979,378987.0,1,8
Glasvegas,Shake the Cage (f√ºr Theo),32.0,0.27,0.856,9.0,-10.371,1,0.267,0.0136,0.0633,0.0565,0.156,94.787,296149.0,5,6
The 1975,It's Not Living (If It's Not With You),70.0,0.618,0.837,1.0,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336.0,4,10
◊ô◊ï◊í◊ë ◊í◊ú◊ï◊°◊û◊ü,◊ì◊ë◊®◊ô◊ù ◊©◊®◊¶◊ô◊™◊ô ◊ú◊ï◊û◊®,18.0,0.575,0.56,2.0,-8.01,0,0.0298,0.416,4.17e-06,0.305,0.357,134.936,263440.0,4,6
Kero Kero Bonito,21/04/20,48.0,0.678,0.702,,-5.448,1,0.0258,0.034,0.00147,0.0787,0.613,106.028,182075.0,4,1
Mohammed Rafi,Aayee Hai Baharen Mite Zulmo Sitam,5.0,0.552,0.483,8.0,-13.129,1,0.0366,0.994,0.854,0.138,0.932,108.177,4.74,4,3
"Franz Schubert, Tanguy de Williencourt, Bruno Philippe","Ständchen, D. 889",43.0,0.151,0.019,2.0,-26.726,1,0.0371,0.983,0.94,0.0882,0.0866,75.676,3.814883333,3,7
The Early November,Call Off The Bells,47.0,0.566,0.29,6.0,-4.622,1,0.0318,0.241,0.000174,0.0994,0.106,127.0,263320.0,4,10
Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,76.0,0.822,0.969,7.0,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,283748.0,4,9
Nathan Goshen,◊ê◊ô◊ü ◊î◊®◊ë◊î ◊û◊î ◊ú◊¢◊©◊ï◊™,34.0,0.593,0.362,10.0,-10.636,1,0.0405,0.71,,0.16,0.355,129.561,206769.0,4,9
Cap Kendricks,DOOM,48.0,0.725,0.493,9.0,-8.844,0,0.238,0.0591,0.0193,0.152,0.639,84.019,136786.0,4,5
Skales,Badman Love,44.0,0.87,0.68,5.0,-6.596,1,0.158,0.141,1.62e-05,0.0595,0.727,97.022,210033.0,4,9
Japanese Breakfast,Dreams - Recorded at Spotify Studios NYC,48.0,0.525,0.551,4.0,-9.131,1,0.0341,0.000297,0.0124,0.0789,0.575,128.055,279232.0,4,6
Bessie Smith,Devil's Gonna Git You,36.0,0.653,0.0442,10.0,-12.269,0,0.0371,0.993,,0.131,0.346,71.434,190027.0,5,2
KLOUD,LOVE ME,50.0,0.587,0.902,8.0,-2.506,1,0.049,0.0336,0.000112,0.1,0.0878,102.029,204706.0,4,10
The Normal,Warm Leatherette,34.0,0.482,0.368,2.0,-13.35,1,0.307,0.344,1.75e-05,0.0489,0.62,197.807,203907.0,4,1
Ethan Gruska,Maybe I'll Go Nowhere,48.0,0.557,0.289,1.0,-17.424,1,0.0693,0.86,0.118,0.0929,0.454,160.914,243987.0,4,6
Wake up Frankie,Shotgun Prophecy,31.0,0.527,0.96,1.0,-6.097,1,0.0708,0.000115,0.000153,0.281,0.316,125.047,263987.0,4,8
TOOL,Pneuma,65.0,0.415,0.53,9.0,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.174,713192.0,1,8
Keller Williams,Right Here,43.0,0.633,0.194,8.0,-14.543,1,0.0729,0.885,0.404,0.111,0.421,143.376,348383.0,4,2
Jealous of the Birds,Miss Misanthrope,38.0,0.509,0.251,11.0,-14.152,1,0.0358,0.9,0.0204,0.105,0.114,121.86,235707.0,4,6
Gangsta Boo,Where Dem Dollas At (feat. DJ Paul & Juicy J),47.0,0.898,0.56,,-8.891,1,0.117,0.00238,,0.108,0.465,146.458,269067.0,4,5
The Black Crowes,Waitin' Guilty,42.0,0.359,0.938,,-4.182,1,0.0773,0.00364,9.04e-06,0.0972,0.378,113.468,184720.0,4,10
Globe,"Billy Strings, Fences",46.0,0.606,0.204,4.0,-15.159,1,0.0416,0.717,6.13e-06,0.127,0.434,130.078,3.6687,4,0
Mr. Big,To Be With You - 2010 Remastered Version,73.0,0.688,0.375,4.0,-9.601,1,0.0535,0.286,,0.133,0.45,83.635,210480.0,4,8
Sawyer Fredericks,This Fire,44.0,0.358,0.423,7.0,-7.828,1,0.0338,0.565,3.38e-05,0.0846,0.309,182.959,226600.0,3,9
Carakukly,◊§◊®◊§◊®◊ô◊ù,43.0,0.737,0.678,6.0,-6.309,1,0.0436,0.0774,0.000413,0.152,0.38,108.981,292294.0,4,9
Japanese Breakfast,Posing In Bondage,57.0,0.581,0.658,1.0,-7.537,1,0.028,0.00534,0.0608,0.124,0.2,104.986,244691.0,4,6
Royal Blood,Where Are You Now?,49.0,0.474,0.794,11.0,-6.352,0,0.0546,5.32e-05,0.00072,0.559,0.338,140.086,166800.0,4,10
Sebastian Hardie,Openings,31.0,0.279,0.607,2.0,-9.079,0,0.0366,0.131,0.33,0.0576,0.429,135.096,787547.0,4,10
Idan Amedi,◊†◊í◊û◊®,45.0,0.434,0.445,8.0,-8.026,1,0.0295,0.657,,0.0957,0.291,94.503,259067.0,4,9
Avenged Sevenfold,Wish You Were Here,56.0,0.572,0.567,7.0,-8.432,1,0.0298,0.00177,0.00793,0.0689,0.29,130.018,313919.0,4,8
Lata Mangeshkar,Tum Mujhse Door Chale Jana Na,6.0,0.309,0.258,8.0,-12.18,0,0.0458,0.99,0.000234,0.136,0.157,77.03,4.55555,1,3
Darlingside,Paradise Bay,26.0,0.29,0.386,10.0,-9.728,1,0.0279,0.51,0.000191,0.101,0.228,86.889,149328.0,4,1
Vanilla Fudge,a) Take Me For A Little While b) RYFI (Illusions Of My Childhood-Part Three),24.0,0.301,0.416,10.0,-16.015,1,0.0348,0.0296,,0.329,0.517,89.081,235133.0,4,2
Stereophonics,Maybe Tomorrow,66.0,0.495,0.653,7.0,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,272947.0,4,10
Blind Lemon Jefferson,Black Snake Moan,28.0,0.581,0.159,11.0,-15.841,1,0.0685,0.989,0.0295,0.129,0.411,73.435,170173.0,4,2
Young Stoner Life,Litty (feat. DaBaby),69.0,0.894,0.472,4.0,-9.837,1,0.307,0.0597,,0.139,0.464,139.977,216053.0,4,5
Barƒ±≈ü Man√ßo,G√∂n√ºl Daƒüƒ±,25.0,0.516,0.261,5.0,-21.941,1,0.0402,0.21,0.000278,0.0868,0.734,78.294,258264.0,4,10
Bag Raiders,Shooting Stars,70.0,0.636,0.72,11.0,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,235813.0,4,1
Bahari,Wild Ones,42.0,0.686,0.286,11.0,-10.216,0,0.0261,0.791,1.18e-05,0.104,0.229,96.994,184253.0,4,9
Molly Burch,Emotion feat. Wild Nothing,52.0,0.831,0.66,8.0,-5.284,0,0.0301,0.362,0.00431,0.0674,0.942,110.019,245580.0,4,6
bbno$,help herself (with BENEE),50.0,0.592,0.837,4.0,-6.987,0,0.0375,0.45,0.0222,0.145,0.67,167.992,166613.0,4,6
John Diva & the Rockets of Love,American Amadeus,29.0,0.446,0.973,1.0,-4.111,1,0.0539,0.0156,1.81e-06,0.322,0.52,169.998,240840.0,4,10
Elinaura,String Serenity,38.0,0.161,0.121,7.0,-19.303,1,0.0365,0.988,0.862,0.112,0.135,136.837,2.29685,4,7
Eno ‚Ä¢ Hyde,Daddy's Car,38.0,0.625,0.916,9.0,-5.861,1,0.0793,0.0368,0.0253,0.125,0.771,120.027,290144.0,4,6
Joep Beving,Sirius,35.0,0.156,0.138,,-18.612,0,0.0326,0.965,0.925,0.139,0.0982,59.862,95303.0,4,1
Half the Animal,Magic,43.0,0.539,0.654,1.0,-6.454,0,0.0813,0.0296,1.49e-06,0.0595,0.511,170.138,210820.0,5,10
Petit Biscuit,Problems,62.0,0.802,0.371,6.0,-9.087,0,0.131,0.571,3.82e-06,0.108,0.263,113.951,219933.0,4,6
Reefer Tym,Carry Go,38.0,0.666,0.778,5.0,-3.835,0,0.0581,0.266,0.307,0.0803,0.873,196.052,158015.0,4,9
Uneven Structure,Hero,31.0,0.354,0.906,8.0,-7.683,1,0.0951,0.000358,5.83e-06,0.917,0.303,149.901,282493.0,1,8
Warpaint,Love Is to Die,52.0,0.331,0.639,11.0,-9.07,0,0.0361,0.253,0.356,0.0856,0.428,84.545,291758.0,4,6
Ravid Plotnik,◊ô◊ê◊ú◊î ◊ë◊ï◊ê◊ï! (◊†◊¶'◊ô ◊†◊¶'),28.0,0.443,0.851,1.0,-6.56,1,0.282,0.0202,,0.461,0.481,81.804,197213.0,4,5
Arcade Fire,Ready to Start,58.0,0.282,0.932,9.0,-4.701,1,0.0387,0.12,0.0335,0.0692,0.536,190.08,255893.0,4,6
Mz Boom Bap,The Lineage,36.0,0.839,0.749,11.0,-10.259,0,0.17,0.522,0.00166,0.502,0.475,90.05,157373.0,4,5
Clawfinger,Biggest & The Best - Remastered version,47.0,0.551,0.918,1.0,-5.205,1,0.0642,0.015,0.000622,0.093,0.6,170.399,231720.0,4,8
S. D. Burman,Wahan Kaun Hai Tera Musafir,35.0,0.456,0.264,6.0,-13.787,1,0.0318,0.983,0.343,0.118,0.694,94.352,4.722666667,3,3
Folamour,Lost In Space (feat. SG Lewis),57.0,0.671,0.649,8.0,-6.869,0,0.379,0.0242,3.76e-06,0.0395,0.512,120.632,143947.0,4,6
Sweetwater,What's Wrong - Live at Woodstock 1969 Version,26.0,0.47,0.755,2.0,-8.472,1,0.151,0.263,0.0561,0.959,0.431,83.66,623733.0,4,10
Chevelle,Remember When,46.0,0.428,0.9,11.0,-4.195,1,0.0384,1.64e-05,0.773,0.242,0.228,160.057,269747.0,4,10
Built To Spill,Carry the Zero,57.0,0.264,0.812,4.0,-5.651,1,0.031,1.35e-05,0.108,0.0962,0.458,94.095,343893.0,4,6
Diddy,Diddy (feat. The Neptunes),47.0,0.797,0.847,6.0,-1.79,0,0.237,0.384,0.000388,0.0566,0.962,100.178,234773.0,4,5
Trivium,In Waves,60.0,0.477,0.94,9.0,-3.435,1,0.103,0.000211,0.0518,0.346,0.338,76.517,302467.0,4,8
Chip Tha Ripper,Interior Crocodile Alligator,49.0,0.742,0.727,1.0,-6.914,1,0.487,0.0136,,0.259,0.774,178.401,110253.0,4,9
Cory Hanson,Angeles,31.0,0.487,0.316,6.0,-12.778,0,0.0308,0.713,0.484,0.154,0.195,83.54,301545.0,4,9
Rayland Baxter,Olivia,,0.629,0.551,7.0,-9.44,1,0.0321,0.685,2.88e-05,0.0889,0.698,81.995,3.89488333,4,0
